"Black Creek Road"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
31.00000000000000,  5.225838449E+001,  0.000000000E+000,  5.654380238E+006,  3.049230202E+001
31.16666666666667,  5.193544049E+001,  0.000000000E+000,  5.685638190E+006,  3.049230202E+001
31.33333333333333,  5.161483045E+001,  0.000000000E+000,  5.716703115E+006,  3.049230202E+001
31.50000000000000,  5.129658019E+001,  0.000000000E+000,  5.747576395E+006,  3.049230202E+001
31.66666666666667,  5.098052102E+001,  0.000000000E+000,  5.778259464E+006,  3.049230202E+001
31.83333333333333,  5.066676344E+001,  0.000000000E+000,  5.808753607E+006,  3.049230202E+001
32.00000000000000,  5.035478780E+001,  0.000000000E+000,  5.839060058E+006,  3.049230202E+001
32.16666666666666,  5.004538989E+001,  0.000000000E+000,  5.869179991E+006,  3.049230202E+001
32.33333333333334,  4.973778421E+001,  0.000000000E+000,  5.899114814E+006,  3.049230202E+001
32.50000000000000,  4.943300758E+001,  0.000000000E+000,  5.928865800E+006,  3.049230202E+001
32.66666666666666,  4.913068284E+001,  0.000000000E+000,  5.958434806E+006,  3.049230202E+001
32.83333333333334,  4.883032574E+001,  0.000000000E+000,  5.987823029E+006,  3.049230202E+001
33.00000000000000,  4.853203858E+001,  0.000000000E+000,  6.017031694E+006,  3.049230202E+001
33.16666666666666,  4.823552084E+001,  0.000000000E+000,  6.046061975E+006,  3.049230202E+001
33.33333333333334,  4.794140017E+001,  0.000000000E+000,  6.074914897E+006,  3.049230202E+001
33.50000000000000,  4.764914949E+001,  0.000000000E+000,  6.103591914E+006,  3.049230202E+001
33.66666666666666,  4.735876133E+001,  0.000000000E+000,  6.132094120E+006,  3.049230202E+001
33.83333333333334,  4.707048593E+001,  0.000000000E+000,  6.160422774E+006,  3.049230202E+001
34.00000000000000,  4.678423300E+001,  0.000000000E+000,  6.188579094E+006,  3.049230202E+001
34.16666666666666,  4.649941583E+001,  0.000000000E+000,  6.216564109E+006,  3.049230202E+001
34.33333333333334,  4.621767582E+001,  0.000000000E+000,  6.244379207E+006,  3.049230202E+001
34.50000000000000,  4.593770406E+001,  0.000000000E+000,  6.272025821E+006,  3.049230202E+001
34.66666666666666,  4.565969830E+001,  0.000000000E+000,  6.299504983E+006,  3.049230202E+001
34.83333333333334,  4.538341818E+001,  0.000000000E+000,  6.326817735E+006,  3.049230202E+001
35.00000000000000,  4.510903911E+001,  0.000000000E+000,  6.353965331E+006,  3.049230202E+001
35.16666666666666,  4.483665948E+001,  0.000000000E+000,  6.380948891E+006,  3.049230202E+001
35.33333333333334,  4.456641852E+001,  0.000000000E+000,  6.407769707E+006,  3.049230202E+001
35.50000000000000,  4.429839878E+001,  0.000000000E+000,  6.434429082E+006,  3.049230202E+001
35.66666666666666,  4.403236174E+001,  0.000000000E+000,  6.460928259E+006,  3.049230202E+001
35.83333333333334,  4.376832333E+001,  0.000000000E+000,  6.487268445E+006,  3.049230202E+001
36.00000000000000,  4.350659841E+001,  0.000000000E+000,  6.513450814E+006,  3.049230202E+001
36.16666666666666,  4.324678876E+001,  0.000000000E+000,  6.539476607E+006,  3.049230202E+001
36.33333333333334,  4.298818725E+001,  0.000000000E+000,  6.565346998E+006,  3.049230202E+001
36.50000000000000,  4.273211489E+001,  0.000000000E+000,  6.591062937E+006,  3.049230202E+001
36.66666666666666,  4.247794025E+001,  0.000000000E+000,  6.616625882E+006,  3.049230202E+001
36.83333333333334,  4.222562043E+001,  0.000000000E+000,  6.642036780E+006,  3.049230202E+001
37.00000000000000,  4.197669866E+001,  0.000000000E+000,  6.667297416E+006,  3.049230202E+001
37.16666666666666,  4.172952400E+001,  0.000000000E+000,  6.692409212E+006,  3.049230202E+001
37.33333333333334,  4.148435808E+001,  0.000000000E+000,  6.717373375E+006,  3.049230202E+001
37.50000000000000,  4.124082236E+001,  0.000000000E+000,  6.742190837E+006,  3.049230202E+001
37.66666666666666,  4.099830180E+001,  0.000000000E+000,  6.766862378E+006,  3.049230202E+001
37.83333333333334,  4.075807517E+001,  0.000000000E+000,  6.791389133E+006,  3.049230202E+001
38.00000000000000,  4.051967763E+001,  0.000000000E+000,  6.815772313E+006,  3.049230202E+001
38.16666666666666,  4.028222198E+001,  0.000000000E+000,  6.840012841E+006,  3.049230202E+001
38.33333333333334,  4.004682599E+001,  0.000000000E+000,  6.864111445E+006,  3.049230202E+001
38.50000000000000,  3.981355963E+001,  0.000000000E+000,  6.888069472E+006,  3.049230202E+001
38.66666666666666,  3.958174894E+001,  0.000000000E+000,  6.911887995E+006,  3.049230202E+001
38.83333333333334,  3.935041545E+001,  0.000000000E+000,  6.935567658E+006,  3.049230202E+001
39.00000000000000,  3.912179101E+001,  0.000000000E+000,  6.959109242E+006,  3.049230202E+001
39.16666666666666,  3.889555325E+001,  0.000000000E+000,  6.982514387E+006,  3.049230202E+001
39.33333333333334,  3.867027228E+001,  0.000000000E+000,  7.005783984E+006,  3.049230202E+001
39.50000000000000,  3.844685461E+001,  0.000000000E+000,  7.028919082E+006,  3.049230202E+001
39.66666666666666,  3.822488121E+001,  0.000000000E+000,  7.051920463E+006,  3.049230202E+001
39.83333333333334,  3.800480383E+001,  0.000000000E+000,  7.074789234E+006,  3.049230202E+001
40.00000000000000,  3.778664312E+001,  0.000000000E+000,  7.097526571E+006,  3.049230202E+001
40.16666666666666,  3.757021183E+001,  0.000000000E+000,  7.120133550E+006,  3.049230202E+001
40.33333333333334,  3.735534818E+001,  0.000000000E+000,  7.142611159E+006,  3.049230202E+001
40.50000000000000,  3.714229197E+001,  0.000000000E+000,  7.164960402E+006,  3.049230202E+001
40.66666666666666,  3.693103395E+001,  0.000000000E+000,  7.187182359E+006,  3.049230202E+001
40.83333333333334,  3.672172516E+001,  0.000000000E+000,  7.209278176E+006,  3.049230202E+001
41.00000000000000,  3.651416941E+001,  0.000000000E+000,  7.231248869E+006,  3.049230202E+001
41.16666666666666,  3.630767268E+001,  0.000000000E+000,  7.253095303E+006,  3.049230202E+001
41.33333333333334,  3.610307219E+001,  0.000000000E+000,  7.274818420E+006,  3.049230202E+001
41.50000000000000,  3.589928981E+001,  0.000000000E+000,  7.296418935E+006,  3.049230202E+001
41.66666666666666,  3.569843411E+001,  0.000000000E+000,  7.317898137E+006,  3.049230202E+001
41.83333333333334,  3.549885440E+001,  0.000000000E+000,  7.339257253E+006,  3.049230202E+001
42.00000000000000,  3.530057503E+001,  0.000000000E+000,  7.360496980E+006,  3.049230202E+001
42.16666666666666,  3.510321612E+001,  0.000000000E+000,  7.381618101E+006,  3.049230202E+001
42.33333333333334,  3.490717854E+001,  0.000000000E+000,  7.402621179E+006,  3.049230202E+001
